idsolicitud,total_activo,total_pasivo,patrimonio,fecha
"000000544","5250.00","0.00","5250.00","2018-04-03"
"000000545","16200.00","0.00","16200.00","2018-05-29"
"000000546","16800.00","325.00","16475.00","2018-03-16"
"000000547","99999.99","26745.00","81955.00","2018-02-13"
"000000548","1000.00","0.00","1000.00","2018-03-14"
"000000549","5100.00","0.00","5100.00","2018-05-05"
"000000550","1600.00","0.00","1600.00","2018-02-28"
"000000551","5200.00","0.00","5200.00","2018-05-03"
"000000552","2250.00","0.00","2250.00","2018-05-04"
"000000554","3300.00","0.00","3300.00","2018-02-23"
"000000555","22350.00","1500.00","20850.00","2018-03-12"
"000000556","22350.00","1500.00","20850.00","2018-03-12"
"000000557","3260.00","0.00","3260.00","2018-04-25"
"000000558","1600.00","0.00","1600.00","2018-02-14"
"000000559","4030.00","0.00","4030.00","2018-05-31"
"000000560","8150.00","0.00","8150.00","2018-03-26"
"000000561","5250.00","0.00","5250.00","2018-04-26"
"000000562","5800.00","0.00","5800.00","2018-05-16"
"000000563","12200.00","0.00","12200.00","2018-05-05"
"000000564","2500.00","202.00","2298.00","2018-02-23"
"000000565","3900.00","0.00","3900.00","2018-05-31"
"000000566","15150.00","0.00","15150.00","2018-02-24"
"000000567","28000.00","8252.00","19748.00","2018-03-10"
"000000568","52000.00","0.00","52000.00","2018-06-02"
"000000569","12300.00","990.00","11310.00","2018-02-28"
"000000570","2350.00","0.00","2350.00","2018-06-01"
"000000571","19800.00","0.00","19800.00","2018-03-28"
"000000572","150.00","0.00","150.00","2018-04-27"
"000000573","24150.00","1600.00","22550.00","2018-02-27"
"000000574","900.00","0.00","900.00","2018-05-09"
"000000575","51000.00","0.00","51000.00","2018-05-08"
"000000576","10550.00","0.00","10550.00","2018-03-14"
"000000577","500.00","0.00","500.00","2018-04-14"
"000000578","200.00","0.00","200.00","2018-06-02"
"000000579","6900.00","0.00","6900.00","2018-03-17"
"000000580","18850.00","0.00","18850.00","2018-03-10"
"000000581","4200.00","0.00","4200.00","2018-02-23"
"000000582","3470.00","200.00","3270.00","2018-02-12"
"000000583","5250.00","0.00","5250.00","2018-04-24"
"000000584","6150.00","908.00","5242.00","2018-02-26"
"000000585","9100.00","0.00","9100.00","2018-04-27"
"000000586","16900.00","9324.00","7576.00","2018-02-23"
"000000587","8700.00","1000.00","7700.00","2018-03-10"
"000000588","8150.00","0.00","8150.00","2018-05-10"
"000000589","26000.00","0.00","26000.00","2018-03-16"
"000000590","1630.00","0.00","1630.00","2018-03-16"
"000000591","36000.00","4696.00","31304.00","2018-06-05"
"000000592","36000.00","4696.00","31304.00","2018-06-05"
"000000593","83500.00","0.00","83500.00","2018-03-02"
"000000594","51000.00","0.00","51000.00","2018-05-08"
"000000595","50500.00","0.00","50500.00","2018-03-05"
"000000596","22200.00","0.00","22200.00","2018-04-03"
"000000597","8700.00","1000.00","7700.00","2018-03-10"
"000000598","6100.00","0.00","6100.00","2018-04-24"
"000000599","6000.00","0.00","6000.00","2018-03-22"
"000000600","5800.00","0.00","5800.00","2018-05-16"
"000000601","2400.00","0.00","2400.00","2018-04-18"
"000000602","8500.00","0.00","8500.00","2018-05-21"
"000000603","5200.00","130.00","5070.00","2018-02-17"
"000000604","12300.00","0.00","12300.00","2018-03-05"
"000000605","6070.00","0.00","6070.00","2018-02-28"
"000000606","4600.00","0.00","4600.00","2018-06-07"
"000000607","39000.00","16883.00","22117.00","2018-03-02"
"000000608","1460.00","0.00","1460.00","2018-02-22"
"000000609","900.00","0.00","900.00","2018-05-09"
"000000611","8100.00","3000.00","5100.00","2018-03-13"
"000000612","1500.00","0.00","1500.00","2018-04-12"
"000000613","16500.00","6017.00","10483.00","2018-02-26"
"000000614","8150.00","0.00","8150.00","2018-03-26"
"000000615","17450.00","0.00","17450.00","2018-03-10"
"000000616","10900.00","0.00","10900.00","2018-02-15"
"000000617","8080.00","0.00","8080.00","2018-06-08"
"000000619","18300.00","0.00","18300.00","2018-03-02"
"000000620","6200.00","0.00","6200.00","2018-03-10"
"000000622","6620.00","0.00","6620.00","2018-04-03"
"000000623","7900.00","0.00","7900.00","2018-01-30"
"000000624","15600.00","1800.00","13800.00","2018-02-21"
"000000625","16900.00","9324.00","7576.00","2018-02-23"
"000000626","49600.00","5000.00","44600.00","2018-02-07"
"000000627","36000.00","26500.00","9500.00","2018-02-28"
"000000628","6600.00","0.00","6600.00","2018-04-10"
"000000629","6700.00","0.00","6700.00","2018-05-08"
"000000630","13500.00","0.00","13500.00","2018-02-13"
"000000631","5500.00","0.00","5500.00","2018-03-23"
"000000632","6780.00","0.00","6780.00","2018-02-26"
"000000633","17300.00","0.00","17300.00","2018-04-03"
"000000634","200.00","0.00","200.00","2018-05-08"
"000000635","16500.00","6017.00","10483.00","2018-02-26"
"000000636","99999.99","10000.00","99999.99","2018-06-11"
"000000637","5250.00","0.00","5250.00","2018-04-03"
"000000638","5650.00","432.00","5218.00","2018-03-01"
"000000639","100.00","0.00","100.00","2018-05-11"
"000000640","0.00","0.00","0.00","2018-03-14"
"000000641","7340.00","0.00","7340.00","2018-02-16"
"000000642","18150.00","0.00","18150.00","2018-02-19"
"000000643","4800.00","0.00","4800.00","2018-04-06"
"000000644","8700.00","1000.00","7700.00","2018-03-10"
"000000645","47900.00","17407.00","30493.00","2018-02-22"
"000000646","3200.00","0.00","3200.00","2018-02-22"
"000000647","12300.00","0.00","12300.00","2018-03-05"
"000000648","28000.00","8252.00","19748.00","2018-03-10"
"000000649","1510.00","0.00","1510.00","2018-05-09"
"000000650","7650.00","0.00","7650.00","2018-05-15"
"000000651","15800.00","1500.00","14300.00","2018-02-19"
"000000652","200.00","0.00","200.00","2018-06-14"
"000000653","12200.00","0.00","12200.00","2018-05-05"
"000000654","2400.00","0.00","2400.00","2018-04-18"
"000000655","6620.00","0.00","6620.00","2018-04-03"
"000000656","8150.00","0.00","8150.00","2018-03-26"
"000000657","4150.00","144.00","4006.00","2018-02-28"
"000000658","36000.00","4696.00","31304.00","2018-06-05"
"000000659","3300.00","0.00","3300.00","2018-02-23"
"000000660","6730.00","0.00","6730.00","2018-04-05"
"000000661","900.00","0.00","900.00","2018-05-09"
"000000662","39000.00","16883.00","22117.00","2018-03-02"
"000000663","300.00","0.00","300.00","2018-03-27"
"000000664","1600.00","0.00","1600.00","2018-02-14"
"000000665","9100.00","0.00","9100.00","2018-04-27"
"000000666","24150.00","1600.00","22550.00","2018-02-27"
"000000667","6700.00","0.00","6700.00","2018-05-08"
"000000668","29200.00","398.00","28802.00","2018-03-10"
"000000669","20950.00","0.00","20950.00","2018-02-28"
"000000670","2850.00","0.00","2850.00","2018-05-09"
"000000671","10090.00","0.00","10090.00","2018-04-26"
"000000672","47900.00","17407.00","30493.00","2018-02-22"
"000000673","5080.00","0.00","5080.00","2018-04-18"
"000000674","5100.00","0.00","5100.00","2018-05-05"
"000000675","100.00","0.00","100.00","2018-04-12"
"000000676","1000.00","0.00","1000.00","2018-02-27"
"000000677","8500.00","1200.00","7300.00","2018-03-10"
"000000678","1350.00","0.00","1350.00","2018-06-19"
"000000679","5300.00","0.00","5300.00","2018-02-19"
"000000680","13900.00","0.00","13900.00","2018-06-19"
"000000681","22200.00","0.00","22200.00","2018-04-03"
"000000682","1230.00","0.00","1230.00","2018-03-10"
"000000683","4720.00","0.00","4720.00","2018-02-21"
"000000685","28500.00","2775.00","25725.00","2018-05-08"
"000000686","5800.00","0.00","5800.00","2018-05-16"
"000000687","5800.00","0.00","5800.00","2018-05-16"
"000000688","18800.00","0.00","18800.00","2018-04-17"
"000000689","5600.00","0.00","5600.00","2018-05-17"
"000000690","200.00","0.00","200.00","2018-06-20"
"000000691","22350.00","1500.00","20850.00","2018-03-12"
"000000692","4850.00","0.00","4850.00","2018-04-06"
"000000693","4600.00","0.00","4600.00","2018-06-07"
"000000694","6700.00","0.00","6700.00","2018-03-10"
"000000695","8200.00","0.00","8200.00","2018-02-24"
"000000696","99999.99","26745.00","81955.00","2018-02-13"
"000000697","8200.00","0.00","8200.00","2018-06-22"
"000000698","500.00","0.00","500.00","2018-03-05"
"000000699","1100.00","0.00","1100.00","2018-06-23"
"000000700","16500.00","6017.00","10483.00","2018-02-26"
"000000701","1460.00","0.00","1460.00","2018-02-22"
"000000702","2130.00","125.00","2005.00","2018-03-12"
"000000703","300.00","0.00","300.00","2018-03-22"
"000000704","1600.00","0.00","1600.00","2018-02-28"
"000000705","14300.00","0.00","14300.00","2018-05-22"
"000000706","10090.00","0.00","10090.00","2018-04-26"
"000000707","15600.00","1800.00","13800.00","2018-02-21"
"000000708","5100.00","0.00","5100.00","2018-05-05"
"000000709","1500.00","0.00","1500.00","2018-02-27"
"000000710","15200.00","0.00","15200.00","2018-04-16"
"000000711","6150.00","908.00","5242.00","2018-02-26"
"000000712","99999.99","63713.00","99999.99","2018-04-20"
"000000713","9100.00","0.00","9100.00","2018-04-27"
"000000714","6850.00","0.00","6850.00","2018-06-26"
"000000715","4250.00","0.00","4250.00","2018-06-26"
"000000716","7540.00","0.00","7540.00","2018-06-26"
"000000717","900.00","0.00","900.00","2018-05-09"
"000000719","3900.00","0.00","3900.00","2018-05-31"
"000000720","200.00","0.00","200.00","2018-05-08"
"000000721","3230.00","0.00","3230.00","2018-05-23"
"000000722","36000.00","4696.00","31304.00","2018-06-05"
"000000723","49600.00","5000.00","44600.00","2018-02-07"
"000000724","2250.00","0.00","2250.00","2018-05-04"
"000000725","200.00","0.00","200.00","2018-06-02"
"000000726","4250.00","0.00","4250.00","2018-06-26"
"000000727","200.00","0.00","200.00","2018-02-06"
"000000728","24150.00","1600.00","22550.00","2018-02-27"
"000000729","22350.00","1500.00","20850.00","2018-03-12"
"000000730","18850.00","0.00","18850.00","2018-03-10"
"000000731","6150.00","908.00","5242.00","2018-02-26"
"000000732","8200.00","0.00","8200.00","2018-03-27"
"000000733","500.00","0.00","500.00","2018-04-14"
"000000734","1950.00","0.00","1950.00","2018-06-30"
"000000735","1200.00","0.00","1200.00","2018-03-17"
"000000736","19800.00","0.00","19800.00","2018-03-28"
"000000737","10550.00","0.00","10550.00","2018-03-14"
"000000738","100.00","0.00","100.00","2018-04-18"
"000000739","6750.00","0.00","6750.00","2018-03-10"
"000000740","6750.00","0.00","6750.00","2018-03-10"
"000000741","5200.00","0.00","5200.00","2018-05-03"
"000000742","51000.00","0.00","51000.00","2018-05-08"
"000000743","16800.00","325.00","16475.00","2018-03-16"
"000000744","5250.00","0.00","5250.00","2018-04-03"
"000000745","17300.00","0.00","17300.00","2018-04-03"
"000000746","18300.00","0.00","18300.00","2018-03-02"
"000000747","1100.00","0.00","1100.00","2018-05-08"
"000000748","37900.00","0.00","37900.00","2018-07-03"
"000000749","38600.00","0.00","38600.00","2018-07-04"
"000000750","1600.00","0.00","1600.00","2018-02-14"
"000000751","200.00","0.00","200.00","2018-07-04"
"000000752","8200.00","0.00","8200.00","2018-07-04"
"000000753","16200.00","0.00","16200.00","2018-05-29"
"000000754","12300.00","0.00","12300.00","2018-03-05"
"000000755","50500.00","0.00","50500.00","2018-03-05"
"000000756","13500.00","0.00","13500.00","2018-02-13"
"000000757","300.00","0.00","300.00","2018-03-27"
"000000758","99999.99","63713.00","99999.99","2018-04-20"
"000000759","3250.00","0.00","3250.00","2018-03-24"
"000000760","1000.00","0.00","1000.00","2018-03-14"
"000000761","80.00","0.00","80.00","2018-07-05"
"000000762","8150.00","0.00","8150.00","2018-05-10"
"000000763","8500.00","0.00","8500.00","2018-05-21"
"000000764","100.00","0.00","100.00","2018-05-11"
"000000765","8150.00","0.00","8150.00","2018-07-06"
"000000766","700.00","0.00","700.00","2018-07-06"
"000000767","150.00","0.00","150.00","2018-04-27"
"000000768","1460.00","0.00","1460.00","2018-02-22"
"000000769","26000.00","0.00","26000.00","2018-03-16"
"000000770","10750.00","0.00","10750.00","2018-07-06"
"000000771","15200.00","0.00","15200.00","2018-04-16"
"000000772","12200.00","0.00","12200.00","2018-05-05"
"000000773","1500.00","0.00","1500.00","2018-04-12"
"000000774","3300.00","0.00","3300.00","2018-02-23"
"000000775","7600.00","0.00","7600.00","2018-07-09"
"000000776","83500.00","0.00","83500.00","2018-03-02"
"000000777","12200.00","0.00","12200.00","2018-05-05"
"000000778","22200.00","0.00","22200.00","2018-04-03"
"000000779","600.00","0.00","600.00","2018-03-05"
"000000780","3450.00","0.00","3450.00","2018-07-09"
"000000781","47900.00","17407.00","30493.00","2018-02-22"
"000000782","8100.00","3000.00","5100.00","2018-03-13"
"000000783","99999.99","26745.00","81955.00","2018-02-13"
"000000784","18850.00","0.00","18850.00","2018-03-10"
"000000785","9100.00","0.00","9100.00","2018-04-27"
"000000786","5800.00","0.00","5800.00","2018-05-16"
"000000787","500.00","0.00","500.00","2018-04-14"
"000000788","10150.00","0.00","10150.00","2018-04-12"
"000000789","6780.00","0.00","6780.00","2018-02-26"
"000000790","36000.00","4696.00","31304.00","2018-06-05"
"000000791","295.00","0.00","295.00","2018-07-11"
"000000792","8150.00","0.00","8150.00","2018-03-26"
"000000793","1630.00","0.00","1630.00","2018-03-16"
"000000794","3260.00","0.00","3260.00","2018-04-25"
"000000795","820.00","0.00","820.00","2018-05-11"
"000000796","49600.00","5000.00","44600.00","2018-02-07"
"000000797","3470.00","200.00","3270.00","2018-02-12"
"000000798","12300.00","990.00","11310.00","2018-02-28"
"000000799","5100.00","0.00","5100.00","2018-05-05"
"000000800","2400.00","0.00","2400.00","2018-04-18"
"000000802","16500.00","6017.00","10483.00","2018-02-26"
"000000803","29200.00","398.00","28802.00","2018-03-10"
"000000804","6000.00","0.00","6000.00","2018-03-22"
"000000806","8080.00","0.00","8080.00","2018-06-08"
"000000807","7850.00","0.00","7850.00","2018-02-13"
"000000808","6200.00","0.00","6200.00","2018-03-10"
"000000809","4250.00","0.00","4250.00","2018-06-26"
"000000810","9900.00","3014.80","6885.20","2018-07-14"
"000000811","5650.00","432.00","5218.00","2018-03-01"
"000000812","5250.00","0.00","5250.00","2018-04-26"
"000000813","900.00","0.00","900.00","2018-05-09"
"000000814","1350.00","0.00","1350.00","2018-06-19"
"000000815","4600.00","0.00","4600.00","2018-06-07"
"000000816","10150.00","0.00","10150.00","2018-07-14"
"000000817","10900.00","0.00","10900.00","2018-02-15"
"000000818","99999.99","26745.00","81955.00","2018-02-13"
"000000819","200.00","0.00","200.00","2018-06-14"
"000000820","100.00","0.00","100.00","2018-04-12"
"000000821","600.00","0.00","600.00","2018-03-05"
"000000822","8200.00","0.00","8200.00","2018-02-24"
"000000823","6700.00","0.00","6700.00","2018-05-08"
"000000824","17450.00","0.00","17450.00","2018-03-10"
"000000825","6620.00","0.00","6620.00","2018-04-03"
"000000826","2250.00","0.00","2250.00","2018-05-04"
"000000827","200.00","0.00","200.00","2018-07-04"
"000000828","6600.00","0.00","6600.00","2018-04-10"
"000000829","1200.00","0.00","1200.00","2018-07-18"
"000000830","6500.00","0.00","6500.00","2018-07-18"
"000000831","99999.99","63713.00","99999.99","2018-04-20"
"000000832","600.00","0.00","600.00","2018-03-05"
"000000833","100.00","0.00","100.00","2018-07-19"
"000000834","16500.00","6017.00","10483.00","2018-02-26"
"000000835","5080.00","0.00","5080.00","2018-04-18"
"000000836","22350.00","1500.00","20850.00","2018-03-12"
"000000837","1500.00","0.00","1500.00","2018-02-27"
"000000838","7300.00","0.00","7300.00","2018-07-19"
"000000839","1600.00","0.00","1600.00","2018-02-14"
"000000840","36000.00","26500.00","9500.00","2018-02-28"
"000000842","7700.00","0.00","7700.00","2018-03-10"
"000000843","15600.00","1800.00","13800.00","2018-02-21"
"000000844","1510.00","0.00","1510.00","2018-05-09"
"000000845","3200.00","0.00","3200.00","2018-02-22"
"000000846","7500.00","0.00","7500.00","2018-02-03"
"000000847","21000.00","8529.00","12471.00","2018-07-20"
"000000848","2210.00","0.00","2210.00","2018-07-20"
"000000849","4250.00","0.00","4250.00","2018-06-26"
"000000850","18800.00","0.00","18800.00","2018-04-17"
"000000851","1230.00","0.00","1230.00","2018-03-10"
"000000852","6850.00","0.00","6850.00","2018-06-26"
"000000853","200.00","0.00","200.00","2018-06-20"
"000000856","28500.00","2775.00","25725.00","2018-05-08"
"000000857","24150.00","1600.00","22550.00","2018-02-27"
"000000858","9100.00","0.00","9100.00","2018-04-27"
"000000859","5800.00","0.00","5800.00","2018-05-16"
"000000860","4200.00","0.00","4200.00","2018-02-23"
"000000861","1000.00","0.00","1000.00","2018-07-23"
"000000862","900.00","0.00","900.00","2018-05-09"
"000000864","4150.00","144.00","4006.00","2018-02-28"
"000000865","1600.00","0.00","1600.00","2018-03-05"
"000000866","1800.00","0.00","1800.00","2018-07-23"
"000000867","1100.00","0.00","1100.00","2018-06-23"
"000000868","7900.00","0.00","7900.00","2018-01-30"
"000000869","300.00","0.00","300.00","2018-03-22"
"000000870","20950.00","0.00","20950.00","2018-02-28"
"000000871","6100.00","0.00","6100.00","2018-04-24"
"000000872","36000.00","4696.00","31304.00","2018-06-05"
"000000874","5100.00","0.00","5100.00","2018-05-05"
"000000875","8150.00","0.00","8150.00","2018-03-26"
"000000876","4720.00","0.00","4720.00","2018-02-21"
"000000877","7650.00","0.00","7650.00","2018-05-15"
"000000878","14300.00","0.00","14300.00","2018-05-22"
"000000879","27300.00","23805.00","3495.00","2018-02-08"
"000000880","6150.00","908.00","5242.00","2018-02-26"
"000000881","10550.00","0.00","10550.00","2018-03-14"
"000000882","5250.00","0.00","5250.00","2018-04-03"
"000000883","5300.00","3000.00","2300.00","2018-02-19"
"000000885","3450.00","0.00","3450.00","2018-07-09"
"000000886","51000.00","0.00","51000.00","2018-05-08"
"000000887","5400.00","1432.00","3968.00","2018-07-26"
"000000888","99999.99","63713.00","99999.99","2018-04-20"
"000000889","4500.00","452.00","4048.00","2018-07-27"
"000000890","18300.00","0.00","18300.00","2018-01-29"
"000000891","500.00","0.00","500.00","2018-04-14"
"000000892","36000.00","4696.00","31304.00","2018-06-05"
"000000893","10500.00","0.00","10500.00","2018-07-30"
